cluster_id,brandSKUId,label,normalized_name,categoryLabel,categories_parsed,primary_category
cluster_57,8e83e894-07f6-45e4-b53f-887cc000c947,"Haldiram - Peeloz Choco Block, Rs.10/-",peeloz choco block,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_57,9f054e4f-5dd1-430c-9c6e-9a000bb5dd0c,PEELOZ CHOCO BLOCK 30 GM,peeloz choco block,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_58,6973384d-8ed9-49cb-8eb5-60a1fe80b079,Haldiram - Italian Seasoning Mathi 250 Gram,italian seasoning mathi,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_58,f30d1dba-3bd7-4f9d-bc42-3d3626613ed1,"Haldiram - Pudina Seasoning Mathi, Rs.10/-",pudina seasoning mathi,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_59,1fe7015a-faa5-42a6-961a-14dad291c4d1,"Haldiram - Munch Moment, 900 Gram",munch moment,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_59,2c00255a-85f4-4fbb-9eb2-923b6b51397d,"Haldiram - Munch Moments, 800 Gram",munch moments,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_59,42c3aada-59f6-4dfb-a38a-391c2a962c68,"Haldiram - Munch Moments, 600 Gram",munch moments,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_59,8b353905-292f-4987-9b2c-0c04951aab9b,"Haldiram - Munch Moments, 900 Gram",munch moments,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_60,029c1e7e-f847-4bc0-8014-d69104e29151,"Haldiram - Batisa Roll, 400 Gram",batisa roll,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_60,346234fe-7a9d-4e53-a89f-2a04d54a359b,"Haldiram - Batisa Roll, 60 Gram",batisa roll,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_60,ba86ee54-7edf-4113-bf1a-397ef01c3cb1,"Haldiram - Batisa Roll, 500 Gram",batisa roll,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_61,012400b1-70d7-4e4f-982f-974964907c54,"Haldiram - Fatafat Bhel, 150 Gram",fatafat bhel,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_61,4432705a-6685-42b8-b6e0-8f4417517ba3,"Haldiram - Fatafat Bhel, 100 Gram",fatafat bhel,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_62,7d30c893-5592-4dec-b28b-2b244a179fd4,"Haldiram - Bhel Puri, 200 Gram",bhel puri,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_62,87dcaea4-1eed-45e6-ae74-1ee116909b2a,"Haldiram - Bhel Puri, 250 Gram",bhel puri,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_63,29442a60-10cd-451c-a518-0b2b33fdf12d,"Haldiram - Paneer Chettinad With Malabari Paratha, 300 Gram",paneer chettinad with malabari paratha,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_63,67143dae-af34-4248-8688-42e4a3845256,"Haldiram - Paneer Khurchan With Multigrain Paratha, 325 Gram",paneer khurchan with multigrain paratha,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_64,0b3016fa-284e-44a4-ad14-a5c47f014b8f,"Haldiram - Soan Cake, 100 Gram",soan cake,Indian sweets,Indian sweets,Indian sweets
cluster_64,812282e5-80a3-4e14-97a3-e22f484d7b37,"Haldiram - Soan Papdi Cow Ghee, 400 Gram",soan papdi cow ghee,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_64,e27f4211-f843-4d06-b910-91ec421d50ae,"Haldiram - Sweets Soan Papdi, 500 Gram Box",sweets soan papdi box,Indian sweets,Indian sweets,Indian sweets
cluster_65,0ba140b2-0380-43d0-9c42-3821c896e3b4,"Haldiram - Prasadam, 40 Gram",prasadam,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_65,1fbef2ec-4118-4d8c-98b2-af3d71374062,MURUKKU 200GM,murukku,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_66,231f77f7-c41f-43e1-b54c-7381eb759bd4,"Haldiram - Ram Dana Chikki, 400 Gram",dana chikki,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_66,de773a3f-6826-488e-9fcb-77332ad69f37,"Haldiram - Ram Dana Chikki, 800 Gram",dana chikki,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_67,1380358c-7934-4208-828a-7ec474e3499a,"Haldiram - Chatpati Baatein, 820 Gram",chatpati baatein,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_67,78c5803a-61b3-4dc4-9ed2-34abf4686938,"Haldiram - Chatpati Baatein, 820 Gram",chatpati baatein,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_67,dd8410e8-2b97-49bc-8fae-092700ff7042,"Haldiram - Chatpati Baatein, 860 Gram",chatpati baatein,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_68,56cef842-51cb-41fb-ab43-0d2aeb6a0671,"Haldiram - Butter Jeera Cookies, 200 Gram",butter jeera cookies,Biscuits,Biscuits,Biscuits
cluster_68,7264b97e-f5e1-4074-9194-36709ded1db2,"Haldiram - Butter Jeera Cookies, 200 Gram",butter jeera cookies,Biscuits,Biscuits,Biscuits
cluster_69,091be55d-6872-4b76-b355-f3bb4ff48bf4,"Haldiram - Butter Ajwain Cookies, 175 Gram",butter ajwain cookies,Biscuits,Biscuits,Biscuits
cluster_69,35746a2d-2d07-4478-8eb5-58f37c853170,"Haldiram - Butter Ajwain Cookies, 175 Gram",butter ajwain cookies,Biscuits,Biscuits,Biscuits
cluster_70,1b6d1af0-39bd-4571-9590-acb70dfca4f2,"Haldiram - Thai Curry Rice, 90 Gram",thai curry rice,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_70,402c4be2-39d7-42ca-8fe1-8d6aac7a3680,"Haldiram - Thai Curry Served With Jasmine Rice, 300 Gram",thai curry served with jasmine rice,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_71,20096ad3-b3d9-458e-9063-b816fba1da0b,HEENG JEERA MATAR 42 GM,heeng jeera matar,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_71,99ad4d3c-2add-405d-830c-a60a8181cc70,"Haldiram - Chana Cracker Heeng Jeera, 42 Gram",chana cracker heeng jeera,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_72,c31ae8b7-33c3-4c8a-b95f-6a38e6bb91b4,"Haldiram - Gupshup Chana, Rs.10/-",gupshup chana,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_72,e5494f57-224e-4925-b928-6d16928ab940,"Haldiram - Chana Chur, Rs.10/-",chana chur,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_73,34def852-0c8d-43fd-baed-a139d7aa9324,"Haldiram - Baked Bites Suji Rusk, 275 Gram",baked bites suji rusk,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_73,735ab0c0-c345-4932-990a-38eb531073a2,"Haldiram - Cookie Heaven Cake Rusk, 400 Gram",cookie heaven cake rusk,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_73,88adc85e-3723-450f-9921-56fdccec529b,"Haldiram - Cookie Heaven Cake Rusk, 500 Gram",cookie heaven cake rusk,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_73,97406057-c1ac-4c5e-9e2a-04847acea2c3,"Haldiram - Fruit Cake Rusk, 300 Gram",fruit cake rusk,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_73,eee42b4c-52dc-4584-af29-104b67f5c7f1,"Haldiram - Cookie Heaven Cake Rusk, 200 Gram",cookie heaven cake rusk,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_74,a294cf40-c615-4612-85b1-d9fdf2f21dc7,"Haldiram - Fruit Bread, 200 Gram",fruit bread,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_74,cd94d2f0-9471-41a8-b731-5e35a7552c86,"Haldiram - Fruit Bread, 400 Gram",fruit bread,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_74,fcb1b574-9745-4ea0-9675-1837ef03b79b,"Haldiram - White Bread, 400 Gram",white bread,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_75,1da07823-6903-414f-bedf-5afa790ba455,"Haldiram - Slice Blueberry Crumble Cake, 125 Gram",slice blueberry crumble cake,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_75,484d5339-f0b1-4a55-a403-5edd8a7c58f2,"Haldiram - Blueberry Tea Cake, 250 Gram",blueberry tea cake,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_75,c612fd6d-b521-47ab-87f0-619f1354e522,"Haldiram - Blueberry Crumble Tea Cake, 250 Gram",blueberry crumble tea cake,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_76,39dc0eb6-376c-4abd-ad3d-6afdc54485a5,"Haldiram - Slice Honey Almond Cake, 125 Gram",slice honey almond cake,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_76,6e9fce62-4467-47fe-b831-cd79dc26d728,"Haldiram - Slice Nutty Fruity Cake, 125 Gram",slice nutty fruity cake,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_77,5db3eb11-1056-42db-8190-9da495e73234,"Haldiram - Marble Tea Cake, 250 Gram",marble tea cake,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_77,7ac4b51c-5b04-486b-a9c5-ce0f8879a785,"Haldiram - Slice Chocolate Cake, 125 Gram",chocolate cake,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_77,bf761a04-9165-4245-a59b-11400018b14d,"Haldiram - Slice Marble Cake, 125 Gram",slice marble cake,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_77,c00dd11d-d1eb-4806-96cd-027ffe8d5f7e,"Haldiram - Vanilla Tea Cake, 250 Gram",vanilla tea cake,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_78,60a3c984-f2b8-4c8f-a5d9-a9e10b287d54,"Haldiram - Cherish Bun (Multigrain), 140 Gram",cherish bun multigrain,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_78,d4c82152-32eb-4288-997a-2102b2154585,"Haldiram - Cherish Bun Burger, 140 Gram",cherish bun burger,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_78,f6c9921d-293a-4db8-b0a9-7e4132a4f455,"Haldiram - Cherish Bun Fruit, 140 Gram",cherish bun fruit,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_79,5aad461a-b359-4c5d-8788-2207afdea1a5,"Haldiram - Chocolate Bark, 200 Gram",chocolate bark,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_79,efc34dd8-c344-4013-8185-e81d012bc17c,"Haldiram - Assortment Of Chocolate Barks, 600 Gram",assortment of chocolate barks,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_80,1ed57c39-abbb-47d5-b208-f5af6623f18d,"Haldiram - Light & Love Hamper, 500 Gram",light love hamper,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_80,8e63ff31-1d0a-4d3a-a542-795d53733f39,"Haldiram - Festive Delight Hamper, 1495 Gram",festive delight hamper gram,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_80,8f4a3a68-db7e-40ed-8725-0d45a750887e,"Haldiram - Hamper, 645 Gram",hamper,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_80,8ff5f172-bb15-43b2-9709-ed18891281fe,"Haldiram - Divine Indulgence Hamper, 725 Gram",divine indulgence hamper,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_80,db7fddb0-e531-4a2b-a331-c31519a92c2a,"Haldiram - Christmas Treats Hamper, 670 Gram",christmas treats hamper,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_81,9fbb6788-8ab5-44b9-9095-5632710bad7c,"Haldiram - Hamper (Boat Tray), 750 Gram",hamper boat tray,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_81,bcd9adb2-e0e2-471f-8dda-7eb70002f2e7,"Haldiram - The First Light Hamper (Boat Tray), 740 Gram",the first light hamper boat tray,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_82,7c168da4-9ca4-4f08-bc29-81addb8984c9,"Haldiram - Nutty Fruity Tea Cake, 250 Gram",nutty fruity tea cake,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_82,e0af5853-9e5b-4ecc-acac-a548bff015e9,"Haldiram - Cherish Nutty Fruity Tea Cake, 500 Gram Tin",cherish nutty fruity tea cake,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_83,2886e855-4c4e-4f89-8399-043293e767af,"Haldiram - Cherish Plum Cake, 220 Gram",cherish plum cake,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_83,fa470c4d-e28b-4418-9316-1d3c746cf9ff,"Haldiram - Cherish Plum Cake, 500 Gram",cherish plum cake,Bread/Bakery Products,"Bread, Bakery Products",Bread
cluster_84,061b9aa2-c995-4a9f-ab3d-e2779b23ea5d,"Haldiram - Malai Sev, Rs.10/-",malai sev,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_84,f173812c-2297-4311-adde-c2371b6ad01c,"Haldiram - Sev Murmura, Rs.10/-",sev murmura,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_85,15db39a0-b71e-4139-b309-b9b8cc79b594,"Haldiram - Exotic Collection, 600 Gram",exotic collection,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_85,298a635b-f7ec-4915-8bde-ebb1206a9bdc,"Haldiram - Exotic Collection Gift Pack, 600 Gram",exotic collection gift,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_86,3b5be1e6-f2ef-490b-9775-c0ffa1ceceb7,"Haldiram - Cherish Signature Collection, 200 Gram",cherish signature collection,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_86,473b9ac0-faf5-41a4-aad8-84e08a648b64,"Haldiram - Cherish Signature Collection, 100 Gram",cherish signature collection,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_87,19e4a286-c4c3-4d7f-9cbe-847d261e22c6,"Haldiram - Bombay Mix, 90 Gram",bombay mix,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_87,f347eb6d-9e63-461d-95e8-6e094afbe386,"Haldiram - Bombay Mixture, 90 Gram",bombay mixture,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_88,3c79a3de-44c9-470c-af08-28b3f631a72b,"Haldiram - Gujarati Mix, 90 Gram",gujarati mix,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_88,b3db15de-8205-4be6-803a-ec122fbf4ea6,"Haldiram - Gujarati Mixture, 90 Gram",gujarati mixture,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_88,c4cb69fc-b116-4eef-b208-f1b7e6627d37,"Haldiram - Gujarati Mixture, 300 Gram",gujarati mixture,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_89,dc572757-7241-4883-ba86-282c102c6f86,"Haldiram - Gathiya, Rs.5/-",gathiya,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_89,dd9d1206-2d0f-4c17-8f66-4f40a5da3f85,"Haldiram - Gathiya, 200 Gram",gathiya,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_90,79cf718d-15d6-4fd2-aa1e-43413afbd0be,"Haldiram - Mexilla Sweet Thai Chilli, Rs.5/-",mexilla sweet thai chilli,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_90,7f2db90b-f0de-4189-b358-7743dec7031c,"Haldiram - Mexilla Sweet Thai Chilli, 75 Gram",mexilla sweet thai chilli,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_90,b5924f5a-dcb9-4428-bbb7-fb15e31c941a,"Haldiram - Mexilla Sweet Thai Chilli, 75 Gram",mexilla sweet thai chilli,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_90,d1d136d9-6f1f-48db-8c34-de6d8e286da2,"Haldiram - Mexilla Sweet Thai Chilli, Rs.5/-",mexilla sweet thai chilli,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_90,fb36b4d7-e969-46ba-ae2d-793d3f9f42ee,"Haldiram - Maxilla Sweet Thai Chilli, 130 Gram",maxilla sweet thai chilli,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_91,030df2ac-1857-4ab6-92d1-7a4b0e7fa63c,"Haldiram - Balti Mixture, 280 Gram",balti mixture,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_91,4d10984e-dba9-48fa-8535-9b3413f6bc33,"Haldiram - Balushahi, 400 Gram",balushahi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_91,50a20346-545a-42fc-89ca-47e5d5172260,"Haldiram - Balushai, 400 Gram",balushai,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_91,b7100d09-5517-4a4e-8b51-f90ae143b176,"Haldiram - Balushai, 1 Kg",balushai,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_92,15a014f2-d79d-4c9f-b713-480fd953ee03,"Haldiram - Sweet & Spicy, 930 Gram",sweet spicy,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_92,4816e7c4-da60-45b8-8383-6e2c70733869,"Haldiram - Sweet & Spicy, 1010 Gram",sweet spicy,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_92,76bd1dfb-c5bc-4851-9cdd-8427c1e5aec9,"Haldiram - Sweet & Spicy Gift Pack, 930 Gram",sweet spicy gift,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_92,f822b966-ee9c-46da-ae36-678a34b9652e,"Haldiram - Sweet & Spicy, 455 Gram",sweet spicy,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_93,6a4a87bb-d85a-4e52-8819-ccdd62df561a,"Haldiram - Whole Wheat Khari, 400 Gram",whole wheat khari,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_93,a5a6a8e9-6fd7-4eb8-8ae5-6c69c5831ef2,"Haldiram - Whole Wheat Khari, 200 Gram",whole wheat khari,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_94,c52dd7d3-1269-4a63-932c-bf201e319c93,"Haldiram - All In One, 18 Gram",all in one,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_94,c680cf88-50ce-465a-9b0c-1d41237338f7,"Haldiram - All In One, 38 Gram",all in one,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_95,8696cf2f-22b6-40d4-b294-d5e06a044e62,"Haldiram - Mathi Namak Para Plain, Rs.10/-",mathi namak para plain,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_95,bee936f0-dfba-4d9c-8aa0-a2f4efd4b4c2,"Haldiram - Kachri Plain Mathi, 250 Gram",kachri plain mathi,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_95,f0255f39-2121-4660-93e7-86e688005818,"Haldiram - Mathri, 200 Gram",mathri,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_96,310bea30-16c9-4d1b-9bcc-59298e70c3f0,"Haldiram - Moong Dal, Rs.10/-",moong dal,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_96,68f0edab-6378-48ba-90e7-cac18c8b9634,"Haldiram - Dal Biji, 42 Gram",dal biji,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_96,d5c49296-bfd1-457d-ae04-83e5cbc55cea,MOONG DAL 16 GM,moong dal,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_97,1dfa8bf2-1085-43c0-9322-1de4e6986148,"Haldiram - Christmas Advent Box, 460 Gram",christmas advent box,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_97,8a0b75e4-5479-49ea-bf61-8ca1eeef8d9b,"Haldiram - Diwali Advent Box, 440 Gram",diwali advent box,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_98,63a4dc06-789c-4199-8af7-ab48eb4a8f76,KHATTA MEETHA 42 GM,khatta meetha,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_98,6da4cb1f-a476-4cce-a457-8faee2f9e6a9,KHATTA MEETHA 20 GM,khatta meetha,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_98,7aace377-412a-486e-a227-194d8ca72225,"Haldiram - Teekha Meetha, Rs.5/-",teekha meetha,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_98,b90a5334-1a17-45d2-b2ba-e40f0054821a,"Haldiram - Khatha Meetha Namkeen Sweet & Tangy, Rs.5/-",khatha meetha namkeen sweet tangy,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_99,6e4b4aee-25e6-4152-8b1d-a58562219295,"Haldiram - Mohan Bhog, 500 Gram Tin",mohan bhog,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_99,ed3013e6-5323-4bbc-82b4-bcbbd0d0c2b8,"Haldiram - Mohan Bhog, 500 Gram",mohan bhog,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_100,0da56bbc-b58c-427b-8d2c-a89a43e2d9ad,"Haldiram - Lentil Squares, 35 Gram",lentil squares,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_100,82f0ed5a-03b2-4806-9f0d-8f76ecd529f8,"Haldiram - Snac Lite Lentil Squares, 110 Gram",snac lite lentil squares,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_101,1d12bb86-6f9f-4c1f-9ffe-d9de5056a1fa,"Haldiram - Chips Quinoa Nimbu, 120 Gram",chips quinoa nimbu,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_101,8cf66aaa-0aea-415e-b9e4-e2c2659ce35f,"Haldiram - Chips Quinoa Nimbu, Rs.10/-",chips quinoa nimbu,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_102,3bc50af5-bf0b-4cd7-bc0c-5d1dedc48d5b,"Haldiram - Quinoa Curls, 35 Gram",quinoa curls,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_102,7fb96dca-f804-49f9-9a11-8ffff76e6715,"Haldiram - Quinoa Curls, 50 Gram",quinoa curls,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_102,fd603a9b-950f-4e85-95da-d3aeda00b71e,"Haldiram - Asian Quinoa, 250 Gram",asian quinoa,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_103,554a0f09-61ea-4d16-8a41-8ca65a6fdd93,"Haldiram - Aloo Sev Pudina, Rs.5/-",aloo sev pudina,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_103,66b3a2b9-05a7-4290-b562-823f17556bf3,"Haldiram - Pudina Sev, Rs.10/-",pudina sev,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_104,01d51c3c-11f6-485e-a6df-6f02156380a4,"Haldiram - Meethe Pal, 1.5 Kg",meethe pal,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_104,08556938-f5e0-4d5a-912f-bb7bfdcee8c1,"Haldiram - Meethe Pal, 1.5 Kg",meethe pal,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_104,188d70e9-1e48-40fb-a47b-200a41116fc2,"Haldiram - Meethe Pal, 1.5 Kg",meethe pal,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_105,28c8a116-0b0f-4538-b28b-9e1cf8f28f03,"Haldiram - Gathiya, Rs.10/-",gathiya,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_105,5385be30-e407-4ee5-9cd6-69d3f80a81ca,"Haldiram - Marwari Bhujia, Rs.5/-",marwari bhujia,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_105,da710a65-bbae-4611-85ef-31cda3105779,"Haldiram - Bhujia, 18 Gram",bhujia,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_105,def33fbf-6a67-438a-be70-7b46dadf4881,"Haldiram - Aloo Bhujia, Rs.5/-",aloo bhujia,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_105,f4f186ff-fecc-461d-80c3-35d45c2c9355,"Haldiram - Aloo Bhujiya, Rs.10/-",aloo bhujiya,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_106,41845f2c-aac8-4bfa-8d52-585476385fc0,"Haldiram - Aloo Mixture, Rs.10/-",aloo mixture,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_106,49f0ed31-0655-499d-9cd6-aab0c06ae555,"Haldiram - Aloo Mixture, Rs.5/-",aloo mixture,Bhujia / Namkeen,"Bhujia, Namkeen",Bhujia
cluster_107,74f8cab5-c8c4-4c02-8828-15254e9fd8c9,"Haldiram - Sweet Stories Chocolate, 150 Gram",sweet stories chocolate,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_107,a5eec530-2f9e-41c3-b49d-c08a85b46388,"Haldiram - Sweet Moments, 288 Gram",sweet moments,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_108,6b94079b-887e-44a2-9189-0c6afc5bfe14,"Haldiram - Manpasand Delight, 1.05 Kg",manpasand delight,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_108,dbc13040-eedb-45e3-abf0-9a6f010c7d72,"Haldiram - Manpasand Delights, 1.05 Kg",manpasand delights,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_109,37a97808-ea89-4843-8ea1-ffbb3ec08457,"Haldiram - Kala Jamun, 1 Kg",kala jamun,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_109,6b4a01f2-faf8-4c17-8305-6f8e56e32d93,"Haldiram - Kala Gulab Jamun, 500 Gram Tin",kala gulab jamun,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_109,f9dcd62e-45a5-47be-983d-fe5aedd941e4,"Haldiram - Kala Gulab Jamun, 500 Gram",kala gulab jamun,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_110,03cb0806-a53f-42cd-a369-5f865925365b,"Haldiram - Gulab Jamun, 3 Pack, 3.7 Kg",gulab jamun,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_110,09d762a3-bfa8-4af8-846f-d50e795a154b,"Haldiram - Small Gulab Jamun, 1 Kg",gulab jamun,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_110,0d2ef986-35b7-4ccb-ad7f-a0c8fcbebfa4,"Haldiram - Small Gulab Jamun, 500 Gram",gulab jamun,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_110,1618967a-b94e-4137-ac85-b2e9039cdcb1,"Haldiram - Gulab Jamun, 500 Gram",gulab jamun,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_110,2b8605e9-a766-483f-8264-56f46ea6e09d,"Haldiram - Small Gulab Jamun, 1 Kg",gulab jamun,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_110,52c1aae0-cf40-4d17-8fbd-aa4bc2b8f38e,"Haldiram - Gulab Jamun, 2 Piece, 140 Gram Box",gulab jamun piece box,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_110,7557ae40-78c7-4ee8-96d2-fd097e5ae9d3,"Haldiram - Gulab Jamun, 1 Kg",gulab jamun,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_110,b88cbf03-f125-4005-bc7d-6749e5fda8b4,"Haldiram - Gulab Jamun Tray, 6 Piece, 420 Gram",gulab jamun tray piece,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_110,c8586042-20e0-4985-adf9-1e33c96876f5,"Haldiram - Small Gulab Jamun, 500 Gram Tin",gulab jamun,Sweets/Snacks,"Sweets, Snacks",Sweets
